,label,message
2992,0,list buyer
2993,0,idea guess work hour suppos leav sinc usual nobodi interest figur shit last second
2994,0,mm entir sure understood text hey ho weekend
2995,0,releas vday shirt u put make bottom half nake instead white underwear
2996,0,know watch film comput
2997,0,b4 thursday
2998,0,oh phone phone disconnect
2999,0,id onluy matter get offcampu
3000,1,messag free welcom new improv sex dog club unsubscrib servic repli stop msg 150p 18
3001,0,excel see riley plan
3004,0,ew one
3005,0,also hi wesley
3006,0,ah see lingo let know wot earth finish make
3008,1,update_now 12mth half price orang line rental 400min call mobileupd8 08000839402 call2optout j5q
3009,0,imagin life without see fast u search worri l alway disturb u goodnoon
3010,0,hm good morn headach anyon
3011,0,yeah prob last night obvious catch speak soon
3012,1,free unlimit hardcor porn direct 2 mobil txt porn 69200 get free access 24 hr chrgd 50p per day txt stop 2exit msg free
3013,0,might go 2 sch yar e salon v bore
3014,0,lt gt min stop somewher first
3015,0,lt gt fast approach wish u happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendship mother father teacher children day amp happi birthday 4 u happi ganesh festiv happi dasara happi diwali happi christma lt gt good morn afternoon even night rememberi first wish u raj
3016,0,one joy lifei wake daywith thought somewheresomeon care enough tosend warm morn greet
3017,0,get second half messag
3018,0,wat time u wan 2 meet later
3019,0,thank much selfless love plenti
3020,0,film ill call later
3021,0,dare chang ring
3022,0,bad girl ladi
3023,0,love ya tri budget money better babe gari would freak knew
3024,0,part initi understand
3025,0,finish lunch alreadi u wake alreadi
3026,0,still game
3027,0,got tallent wast
3028,0,record one night
3029,0,also sir sent email log usc payment portal send anoth messag explain thing back home great weekend
3030,0,gon na let know co come bak holiday day come t4get2text number
3031,0,jokin lar depend phone father get lor
3032,0,aight lem know
3033,0,get readi lt gt inch pleasur
3035,0,ok feel like john lennon
3036,0,co darren say ì_ consid mah ask ì_
3037,0,bother trust answer pl
3039,0,one day crab run sea shore wave came n clear footprint crab crab ask frnd r u clear beauti footprint wave repli fox follow ur footprint catch that clear frndsship never let u dwn gud nyt
3040,0,aight time want come
3041,0,slaaaaav must summon time wish come anymor
3042,0,bill 3 å 33 65 that bad
3043,0,let know chang next 6hr even appendix age rang howev imposs chill let know 6hr
3044,0,hello yeah got bath need hair come done yeah
3045,0,weather
3046,0,ok much though h friday cant wait dunno wot hell im gon na anoth 3 week becom slob oh wait alreadi done
3047,0,die e toot fring
3048,0,lol know awesom phone could click delet right want
3050,0,awesom question cute answer someon ask boy ur life smile amp answer fine gudnit
3051,0,pleas leav topic sorri tell
3052,0,pl send correct name da
3053,0,happen yo date
3055,0,webpag avail
3056,0,woke yeesh late fall asleep til lt gt
3057,1,unsubscrib servic get ton sexi babe hunk straight phone go http gotbab co uk subscript
3058,0,dear know lt gt th lt gt th birthday love gopalettan plan give small gift day like particip welcom pleas contact admin team detail
3059,0,k k tomorrow onward start ah
3060,0,u talk bout earli morn almost noon
3061,0,fine rememb
3062,1,hi babe jordan r u im home abroad lone text back u wan na chat xxsp visionsm com text stop stopcost 150p 08712400603
3063,0,ok mani buy
3064,0,sound good keep post
3065,1,get brand new mobil phone agent mob plu load goodi info text mat 87021
3066,0,ok april cant wait
3067,0,boy best get yo ass quick
3068,0,ay wana meet sat ì_ wkg sat
3069,0,wait till 2 bu pick
3070,0,apart one told yesterday
3071,0,ok lor buy wat
3072,0,somebodi go andro steal ice
3073,0,know msg recent
3074,0,take us shop mark distract isaiah
3075,0,mum hope great day hope text meet well full life great day abiola
3076,0,sens foot peni
3077,0,okay thought expert
3078,0,deep sigh miss realli surpris gone net cafe yet get miss
3079,0,thinl role like sachin stand other hit
3080,0,great trip india bring light everyon project everyon lucki see smile bye abiola
3081,0,importantli discuss u
3082,0,k k train process
3083,0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
3084,0,da car park
3085,0,wish hold tightli make see import much mean much need life
3086,0,ask anthoni dad bf
3087,0,wnevr wana fal luv vth book bed fal luv vth yen madodu nav pretsorginta nammanna pretsovru import alwa gud eveb
3089,0,go take bath ill place key window
3090,1,lord ring return king store repli lotr 2 june 4 chanc 2 win lotr soundtrack cd stdtxtrate repli stop end txt
3091,0,dear take care reach home love u lot
3092,0,staff scienc nu edu sg phyhcmk teach pc1323
3093,0,emigr someth ok mayb 5 30 bit hope
3094,0,olol print forum post guy exact prob fix gpu replac hope dont ignor
3095,0,walk mom right stagwood pass right winterston left victor hill address lt gt
3096,0,yo jp hungri like mofo
3097,0,creepi crazi
3098,0,ok din get ur msg
3100,0,pathaya enketa maraikara pa
3101,0,even friend priest call
3102,0,u lousi run alreadi come back half dead hee
3103,0,said bad dat e gal know u wat u
3104,0,remind hr
3105,0,hope would send messag rent due dont enough reserv complet gone loan need hope could balanc lt gt way could get till mid march hope pay back
3106,0,hi happi new year dont mean intrud pl let know much tuition paid last semest much semest thank
3107,0,hello hun ru way im good 2 date guy met walkabout far meet soon how everyon els
3108,0,lol gon na last month cash left lt gt case collect week caus announc blog
3109,1,good luck draw take place 28th feb 06 good luck remov send stop 87239 custom servic 08708034412
3110,0,short cute good person
3111,0,decid yet eh
3112,0,wat time liao still got
3113,0,ye watch footi worri go blow phil nevil
3114,0,wait 4 ì_ insid da car park
3115,0,uncl abbey happi new year abiola
3116,0,free call pa
3117,0,r u say order slipper co pay return
3118,0,stop know well
3119,0,good even roger
3120,0,small problem auction punj ask tiwari
3122,0,tell tell one treat hi hi hi
3124,1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli nokia 150p poli 200p 16
3125,0,u come 2 pick
3126,0,that cool like photo sexi
3127,0,would u fuckin believ didnt know thur pre book cancel need b sack
3128,0,haha better late ever way could swing
3129,0,ok finish 6
3130,1,lookatm thank purchas video clip lookatm charg 35p think better send video mmsto 32323
3131,0,bar b q store life twat orang dungere came ask want deck got first punch
3132,0,messag food
3133,0,ok go sleep hope meet
3135,0,let know detail fri u find co tom fri mention chines thank
3136,0,right think
3137,0,wat r u
3138,0,ur lectur
3139,1,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop
3140,0,custom place call
3141,0,plan yet go join compani jan 5 know happen
3142,0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklac madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love u kano
3143,0,haha heard text around
3144,0,get tomorrow send
3145,0,shit babe thasa bit mess yeh
3146,0,oh that late well good night give u call tomorrow iam go go sleep night night
3147,0,cheer u tex mecaus u werebor yeah okden hunni r uin wk sat soundåõ likeyour havin gr8fun j keep updat countinlot lovem xxxxx
3148,0,sorri meet call later
3149,0,yo howz u girl never rang india l
3150,0,yeah wors
3152,0,tag friend seem count friend
3155,0,long time rememb today
3156,0,havent shop lor juz arriv
3157,0,thank u better work caus feel use otherwis
3158,0,challeng know
3159,0,much ur hdd case cost
3160,0,mysteri solv open email sent anoth batch sweeti
3161,0,describ lucki actual awak noon
3162,1,2nd time tri contact u u å 1450 prize claim call 09053750005 b4 310303 cs stop sm 08718725756 140ppm
3164,0,cheer card time year alreadi
3167,0,ugh hope asu ppl dont randomli reformat
3168,0,seen facebook huh lol
3169,0,mah b pick tomorrow
3170,0,still otsid le u come 2morrow maga
3171,0,u still plumber tape wrench could borrow
3172,1,dear voucher holder claim week offer pc pleas go http www e tlp co uk reward ts cs appli
3173,0,vl bcum difficult
3175,0,havent still waitin usual ìï come back sch oredi
3176,0,meet da call
3177,0,k k watch film
3178,0,cinema plu drink appeal tomo fr thriller director like mac 8 30
3179,0,size eleph tablet u shove um ur ass
3180,0,mani peopl seem special first sight remain special till last sight maintain till life end take cr da
3181,0,parent kidz friend n colleagu scream surpris wait sofa nake
3182,0,dunno juz askin co got card got 20 4 salon call hair sens tot da one ì_ cut ur hair
3183,0,good morn pooki pie lol hope wake u
3184,0,mayb woke fuck 3 problem
3185,0,happi birthday dear lot love rakhesh nri
3187,1,2nd time tri 2 contact u u 750 pound prize 2 claim easi call 08712101358 10p per min bt nation rate
3188,0,x2 lt gt go get
3189,0,hi neva worri bout da truth coz truth lead 2 ur heart itåõ least uniqu person like u deserv sleep tight morn
3190,1,ur award citi break could win å 200 summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawk age16 å 1 50perwksub
3191,0,ur paper today e morn aft
3192,0,lick everi drop readi use mouth well
3193,0,expect whenev text hope goe well tomo
3194,0,great p diddi neighbor come toothpast everi morn
3195,0,av new number wil u use one ta
3196,0,poke man everyday teach canada abi say hi
3197,0,7 lor chang 2 suntec wat time u come
3198,0,de see onlin shop ask
3199,0,curiou cuz ask
3201,0,okay lor wah like def wont let us go haha say term condit
3202,0,haha yup hope lose kg mon hip hop go orchard weigh
3203,0,good r u work
3204,0,oh ye littl weather kind coccoon home
3205,0,home also
3206,0,phone weirdest auto correct
3207,0,oop phone die even know yeah like better
3208,0,havent mu ask u 1st wat meet 4 lunch den u n meet alreadi lor u wan 2 go ask da ge 1st confirm w asap
3209,0,said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid cake n wife
3210,0,oh yeah hav great time newquay send postcard 1 look girl im gone u know 1im talkin bout xx
3211,0,got divorc lol
3212,0,ur pin
3213,0,babe got enough money pick bread milk give back get home
3214,0,want snow freez windi
3215,1,urgent tri contact u today draw show å 2000 prize guarante call 09066358361 land line claim y87 valid 12hr
3216,0,come mahal bu stop lt decim gt
3217,0,know week go tirunelvai da
3218,0,babi promis treat well bet take good care
3219,0,like hotel dusk game think solv puzzl area thing
3220,1,thank rington order refer number x29 mobil charg 4 50 tone arriv pleas call custom servic 09065989180
3221,0,hi love goe day fuck morn woke drop cell way stair seem alright phew miss
3222,0,well must pain catch
3223,0,sorri da thangam mistak
3224,0,need coz never go
3225,0,rose red red blood blood heart heart u u send ti ur friend includ u like u get back 1 u r poor relat 2 u need 1 support 3 u r frnd 2 mani 4 some1 luv u 5 some1 pray god marri u tri
3228,1,ur cash balanc current 500 pound maxim ur cash send collect 83600 150p msg cc 08718720201 po box 114 14 tcr w1
3229,0,feel like dick keep sleep text facebook messag sup town
3230,0,plm come da way
3231,0,guess want alon time could show watch
3232,0,height recycl read twice peopl spend time earn money money spent spend time good morn keep smile
3233,0,yup ì_ comin
3234,0,ye princess toledo
3235,0,aight text back mu swing need somebodi get door
3236,0,ron say fri leh n said ding tai feng cant make reserv said wait lor
3237,0,good swimsuit allow
3238,0,okay soon best
3239,0,cute thought friendship necessari share everi secret ur close frnd
3240,0,ok sent u da latest version da project
3242,0,pl accept one day beg chang number
3243,0,squeeeeez christma hug u lik frndshp den hug back u get 3 u r cute 6 u r luvd 9 u r lucki none peopl hate u
3244,0,ok anybodi ask abt u tel p
3245,0,funni fact nobodi teach volcano 2 erupt tsunami 2 aris hurrican 2 sway aroundn 1 teach hw 2 choos wife natur disast happen
3246,0,gon na ring weekend wot
3247,0,also track lighter find
3249,0,babe need advic
3250,0,û leav around four ok
3251,0,come medic colleg 7pm forward da
3252,0,k k good go
3253,0,make lasagna vodka
3254,0,hi kate u give ring asap xxx
3255,0,peopl tour thought sofa thing sent curiou sugar
3256,0,told go got drunk
3257,0,fuck chicken messag would late woould buzz hear word
3258,1,congratul thank good friend u å 2 000 xma prize 2 claim easi call 08718726978 10p per minut bt nation rate
3259,0,alway look excus citi
3260,0,yup still coffe wif fren fren drove give lift
3261,0,shore takin bu
3262,0,u gon na get deu ex
3263,0,send email mind lt gt time per night
3264,1,44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705
3265,0,tap spile seven pub ga st broad st canal ok
3266,0,ok come n pick u engin
3267,0,never want tell short edg late
3268,0,raviyog peripher bhayandar east
3269,0,k actual guy meet sunoco howard right way
3271,0,moon come color dream star make music sm give warm peac sleep good night
3272,0,finish eat got u plate leftov time
3273,0,thanx lot
3274,0,hurri home u big butt hang last caller u food done starv ask cook
3275,0,lol right diet everyday cheat anyway meant fatti
3276,0,great day beauti one
3277,0,happen interview
3279,0,badrith chennai sure pick us competit
3280,0,tot group mate lucki havent repli wat time ì_ need leav
3281,0,hey around got enough half ten owe
3282,0,hey tmr mayb meet yck
3283,0,alrit sam nic checkin ur number b
3284,0,make easi pay back lt gt yr say pay back earlier get
3285,0,worri sure get
3286,0,ga station like block away hous drive right sinc armenia end swann take howard
